4451,-0.0353,0.0351,0.9938,0.2275,0.0613,0.2887,stationary
24051,-0.0354,0.0342,0.9921,0.1400,0.0000,0.3237,stationary
24151,-0.0361,0.0346,0.9924,0.3325,0.1050,0.1663,stationary
24251,-0.0354,0.0337,0.9917,0.2275,-0.0175,0.2625,stationary
24351,-0.0351,0.0337,0.9931,0.1663,0.1575,0.2275,stationary
24451,-0.0359,0.0334,0.9931,0.1488,0.0262,0.2450,stationary
24551,-0.0354,0.0334,0.9938,0.2188,0.0787,0.2362,stationary
24651,-0.0368,0.0354,0.9942,0.1488,0.0175,0.2013,stationary
24751,-0.0359,0.0339,0.9934,0.0962,-0.0437,0.2625,stationary
24851,-0.0361,0.0350,0.9948,0.1838,0.0875,0.2275,stationary
24951,-0.0353,0.0342,0.9933,0.1488,0.0088,0.2537,stationary
25051,-0.0356,0.0339,0.9945,0.2188,0.0875,0.1838,stationary
25151,-0.0353,0.0337,0.9953,0.1488,0.0350,0.2450,stationary
25251,-0.0354,0.0343,0.9941,0.1138,0.0962,0.2362,stationary
25351,-0.0354,0.0335,0.9929,0.1225,0.0262,0.2713,stationary
25451,-0.0352,0.0327,0.9941,0.0700,0.0437,0.2537,stationary
25551,-0.0364,0.0349,0.9938,0.2275,-0.0088,0.2013,stationary
25651,-0.0346,0.0346,0.9950,0.1575,0.0175,0.2188,stationary
25751,-0.0353,0.0344,0.9931,0.1312,0.0613,0.2625,stationary
25851,-0.0354,0.0352,0.9952,0.0875,0.0525,0.2275,stationary
25951,-0.0349,0.0332,0.9955,0.0875,0.0262,0.2362,stationary
26051,-0.0368,0.0332,0.9945,0.1050,-0.0088,0.3063,stationary
26151,-0.0357,0.0334,0.9936,0.1838,0.0525,0.2625,stationary
26251,-0.0356,0.0357,0.9938,0.2625,0.0525,0.2188,stationary
26351,-0.0356,0.0344,0.9938,0.2100,0.1050,0.2800,stationary
26451,-0.0351,0.0339,0.9931,0.2537,0.1400,0.2100,stationary
26551,-0.0351,0.0337,0.9953,0.1925,0.0875,0.2188,stationary
26651,-0.0346,0.0344,0.9936,0.1312,0.0525,0.2713,stationary
26751,-0.0359,0.0349,0.9938,0.2450,0.0437,0.2362,stationary
26851,-0.0349,0.0342,0.9945,0.0525,0.0088,0.2362,stationary
26951,-0.0361,0.0336,0.9951,0.1838,0.0613,0.2362,stationary
27051,-0.0358,0.0337,0.9936,0.1925,0.0525,0.2713,stationary
27151,-0.0364,0.0358,0.9938,0.1138,0.0000,0.2362,stationary
27251,-0.0363,0.0348,0.9940,0.2100,0.0088,0.2362,stationary
27351,-0.0363,0.0341,0.9953,0.1400,0.0175,0.2013,stationary
27451,-0.0351,0.0339,0.9940,0.0962,0.0613,0.2537,stationary
27551,-0.0346,0.0346,0.9942,0.1050,0.0437,0.2188,stationary
27651,-0.0365,0.0349,0.9938,0.2188,0.0437,0.2625,stationary
27751,-0.0366,0.0358,0.9950,0.2362,0.0613,0.2013,stationary
27851,-0.0356,0.0350,0.9940,0.2013,0.0525,0.2625,stationary
27951,-0.0344,0.0334,0.9957,0.1663,0.0175,0.2537,stationary
28051,-0.0354,0.0354,0.9945,0.1312,0.0525,0.1750,stationary
28151,-0.0353,0.0340,0.9943,0.2013,0.0262,0.2975,stationary
28251,-0.0354,0.0337,0.9928,0.1575,0.1750,0.2362,stationary
28351,-0.0359,0.0337,0.9929,0.1225,-0.0525,0.2275,stationary
28451,-0.0347,0.0346,0.9928,0.1663,0.0525,0.2362,stationary
28551,-0.0368,0.0342,0.9929,0.1663,0.0437,0.2362,stationary
28651,-0.0349,0.0343,0.9950,0.2100,0.0088,0.2450,stationary
28751,-0.0349,0.0346,0.9933,0.2100,0.0787,0.2450,stationary
28851,-0.0352,0.0349,0.9944,0.1488,0.0525,0.2713,stationary
28951,-0.0351,0.0342,0.9936,0.1925,-0.0175,0.2188,stationary
29051,-0.0351,0.0352,0.9928,0.2800,0.1663,0.1750,stationary
29151,-0.0349,0.0342,0.9928,0.2100,0.0700,0.3413,stationary
29251,-0.0364,0.0350,0.9938,0.1225,0.0700,0.2100,stationary
29351,-0.0350,0.0343,0.9951,0.0262,0.2188,0.2450,stationary
29451,-0.0344,0.0337,0.9946,0.1400,0.1050,0.2100,stationary
29551,-0.0351,0.0347,0.9929,0.2100,0.0525,0.1750,stationary
29651,-0.0361,0.0339,0.9931,0.1225,0.0350,0.1838,stationary
29751,-0.0354,0.0339,0.9946,0.1488,0.1138,0.1750,stationary
29851,-0.0356,0.0334,0.9936,0.2275,0.1225,0.2188,stationary
29951,-0.0363,0.0335,0.9931,0.1488,0.0962,0.1575,stationary
30051,-0.0356,0.0323,0.9926,0.1138,0.0525,0.1750,stationary
30151,-0.0361,0.0332,0.9933,0.1575,0.0175,0.2625,stationary
30251,-0.0349,0.0350,0.9948,0.2100,0.0088,0.2275,stationary
30351,-0.0347,0.0335,0.9934,0.1312,0.0525,0.2537,stationary
30451,-0.0352,0.0347,0.9933,0.2450,0.0000,0.2450,stationary
30551,-0.0347,0.0337,0.9919,0.1750,0.0962,0.2625,stationary
30651,-0.0356,0.0340,0.9955,0.1838,0.0350,0.1925,stationary
30751,-0.0356,0.0346,0.9926,0.2362,0.0875,0.2713,stationary
30851,-0.0348,0.0339,0.9933,0.1488,0.0437,0.2188,stationary
30951,-0.0359,0.0336,0.9935,0.1925,0.0962,0.2013,stationary
31051,-0.0344,0.0344,0.9927,0.1050,0.0613,0.2450,stationary
31151,-0.0364,0.0337,0.9953,0.1663,0.0613,0.1925,stationary
31251,-0.0359,0.0354,0.9945,0.2188,0.1400,0.2450,stationary
31351,-0.0348,0.0342,0.9931,0.1400,0.0700,0.2537,stationary
31451,-0.0351,0.0342,0.9945,0.0787,0.1488,0.2013,stationary
31551,-0.0339,0.0345,0.9939,0.1750,0.0350,0.2537,stationary
31651,-0.0340,0.0329,0.9940,0.0875,-0.0175,0.2275,stationary
31751,-0.0365,0.0337,0.9941,0.1750,0.1488,0.1312,stationary
31851,-0.0361,0.0344,0.9938,0.1838,0.0700,0.2713,stationary
31951,-0.0347,0.0341,0.9953,0.1575,0.1488,0.2275,stationary
32051,-0.0334,0.0350,0.9948,0.1488,0.0962,0.2100,stationary
32151,-0.0363,0.0341,0.9919,0.1050,0.0088,0.2450,stationary
32251,-0.0349,0.0346,0.9945,0.1400,-0.0088,0.2013,stationary
32351,-0.0354,0.0348,0.9947,0.0962,-0.0262,0.1838,stationary
32451,-0.0354,0.0344,0.9916,0.1663,0.0525,0.2887,stationary
32551,-0.0366,0.0345,0.9947,0.1838,0.0088,0.2450,stationary
32651,-0.0346,0.0340,0.9934,0.2013,0.0613,0.2800,stationary
32751,-0.0354,0.0332,0.9938,0.2013,0.0700,0.2450,stationary
32851,-0.0364,0.0331,0.9939,0.1400,0.0175,0.3325,stationary
32951,-0.0359,0.0346,0.9919,0.0962,0.1138,0.2275,stationary
33051,-0.0354,0.0344,0.9945,0.2100,0.0962,0.2100,stationary
33151,-0.0346,0.0332,0.9935,0.1050,0.0700,0.2275,stationary
33251,-0.0359,0.0339,0.9934,0.1400,0.1138,0.2713,stationary
33351,-0.0350,0.0337,0.9938,0.1488,-0.0088,0.1925,stationary
33451,-0.0363,0.0345,0.9938,0.1488,0.0700,0.2362,stationary
33551,-0.0359,0.0345,0.9938,0.2100,0.1050,0.2275,stationary
33651,-0.0358,0.0346,0.9945,0.1400,0.0700,0.2013,stationary
33751,-0.0351,0.0337,0.9938,0.2450,0.0437,0.2537,stationary
33851,-0.0346,0.0336,0.9948,0.1925,0.0175,0.2188,stationary
33951,-0.0358,0.0345,0.9930,0.0787,-0.0175,0.2275,stationary
34051,-0.0346,0.0342,0.9928,0.1400,-0.0175,0.2013,stationary
34151,-0.0362,0.0334,0.9924,0.1925,0.0437,0.1838,stationary
34251,-0.0353,0.0343,0.9946,0.1575,-0.0262,0.2362,stationary
34351,-0.0356,0.0337,0.9943,0.1138,0.0962,0.2100,stationary
34451,-0.0356,0.0337,0.9941,0.1312,-0.0088,0.1575,stationary
34551,-0.0359,0.0336,0.9945,0.2713,0.0437,0.2800,stationary
34651,-0.0348,0.0356,0.9942,0.1312,0.1488,0.2013,stationary
34751,-0.0335,0.0332,0.9948,0.1488,0.1050,0.2800,stationary
34851,-0.0342,0.0337,0.9944,0.1663,0.0088,0.2887,stationary
34951,-0.0351,0.0342,0.9933,0.1400,0.0962,0.2450,stationary
35051,-0.0354,0.0353,0.9933,0.2100,-0.0613,0.2013,stationary
35151,-0.0349,0.0342,0.9943,0.0962,0.0175,0.2450,stationary
35251,-0.0361,0.0351,0.9941,0.1050,0.0525,0.2188,stationary
35351,-0.0361,0.0342,0.9935,0.1575,0.1575,0.2625,stationary
35451,-0.0368,0.0335,0.9934,0.2275,-0.1138,0.2713,stationary
35551,-0.0344,0.0344,0.9946,0.1750,0.0000,0.2450,stationary
35651,-0.0349,0.0345,0.9941,0.2188,0.0175,0.2188,stationary
35751,-0.0364,0.0351,0.9928,0.2188,0.1400,0.2537,stationary
35851,-0.0354,0.0344,0.9945,0.0525,0.0700,0.1575,stationary
35951,-0.0364,0.0349,0.9928,0.1750,0.0175,0.2537,stationary
36051,-0.0349,0.0353,0.9945,0.1225,0.0962,0.3237,stationary
36151,-0.0346,0.0350,0.9950,0.3500,0.0437,0.2713,stationary
36251,-0.0344,0.0351,0.9933,0.2537,0.0962,0.2625,stationary
36351,-0.0351,0.0344,0.9947,0.1575,0.0088,0.1925,stationary
36451,-0.0344,0.0344,0.9948,0.2450,-0.0437,0.2362,stationary
36551,-0.0356,0.0342,0.9943,0.1050,0.0175,0.2100,stationary
36651,-0.0361,0.0342,0.9933,0.1663,0.0875,0.2362,stationary
36751,-0.0363,0.0344,0.9942,0.1575,0.1050,0.1838,stationary
36851,-0.0356,0.0345,0.9938,0.1312,-0.0175,0.2537,stationary
36951,-0.0351,0.0342,0.9947,0.2625,0.0525,0.2450,stationary
37051,-0.0351,0.0340,0.9926,0.1663,0.0962,0.1750,stationary
37151,-0.0347,0.0342,0.9936,0.2100,0.0525,0.2713,stationary
37251,-0.0353,0.0353,0.9945,0.1225,0.0613,0.2275,stationary
37351,-0.0350,0.0335,0.9942,0.1312,0.0962,0.1925,stationary
37451,-0.0346,0.0337,0.9953,0.1663,0.0000,0.2100,stationary
37551,-0.0354,0.0335,0.9933,0.2625,0.1312,0.1663,stationary
37651,-0.0350,0.0332,0.9936,0.1925,0.0437,0.2188,stationary
37751,-0.0356,0.0334,0.9939,0.0787,0.0088,0.2450,stationary
37851,-0.0344,0.0346,0.9929,0.2537,0.1225,0.2362,stationary
37951,-0.0361,0.0339,0.9923,0.2013,0.0962,0.2362,stationary
38051,-0.0356,0.0339,0.9933,0.2100,0.0787,0.2450,stationary
38151,-0.0352,0.0332,0.9948,0.2362,0.1050,0.2188,stationary
38251,-0.0351,0.0346,0.9933,0.2275,0.0175,0.2450,stationary
38351,-0.0352,0.0337,0.9948,0.1138,0.0350,0.2537,stationary
38451,-0.0351,0.0335,0.9947,0.1575,0.0613,0.2013,stationary
38551,-0.0349,0.0352,0.9936,0.1400,0.0962,0.2887,stationary
38651,-0.0364,0.0334,0.9935,0.2450,0.0700,0.2713,stationary
38751,-0.0350,0.0345,0.9931,0.1663,-0.0262,0.2100,stationary
38851,-0.0350,0.0345,0.9928,0.0525,0.0000,0.2450,stationary
38951,-0.0356,0.0334,0.9944,0.1400,0.0613,0.2100,stationary
39051,-0.0354,0.0342,0.9933,0.1750,-0.0262,0.2275,stationary
39151,-0.0351,0.0345,0.9950,0.1575,0.1050,0.1925,stationary
39251,-0.0365,0.0334,0.9922,0.1925,0.0262,0.2450,stationary
39351,-0.0356,0.0346,0.9936,0.1488,0.0350,0.2537,stationary
39451,-0.0354,0.0334,0.9944,0.2188,0.1663,0.2362,stationary
39551,-0.0347,0.0336,0.9933,0.1750,-0.0088,0.1925,stationary
39651,-0.0356,0.0332,0.9917,0.1400,0.0700,0.2625,stationary
39751,-0.0364,0.0334,0.9948,0.2275,0.0000,0.2713,stationary
39851,-0.0350,0.0339,0.9939,0.2537,0.1400,0.2275,stationary
39951,-0.0349,0.0342,0.9943,0.2537,0.0787,0.2800,stationary
40051,-0.0349,0.0336,0.9938,0.1838,0.1050,0.1925,stationary
40151,-0.0342,0.0344,0.9946,0.2275,0.1750,0.2100,stationary
40251,-0.0367,0.0351,0.9939,0.1575,0.0700,0.2188,stationary
40351,-0.0352,0.0339,0.9953,0.1488,0.1225,0.2975,stationary
40451,-0.0358,0.0348,0.9942,0.2188,0.1225,0.2188,stationary
40551,-0.0348,0.0334,0.9919,0.2013,0.0962,0.2275,stationary
40651,-0.0346,0.0339,0.9923,0.0962,0.0088,0.2362,stationary
40751,-0.0348,0.0346,0.9941,0.2013,0.0700,0.2362,stationary
40851,-0.0350,0.0347,0.9926,0.1750,0.0000,0.2713,stationary
40951,-0.0346,0.0346,0.9951,0.0700,0.1138,0.1838,stationary
41051,-0.0362,0.0343,0.9926,0.0875,-0.0613,0.2450,stationary
41151,-0.0346,0.0337,0.9934,0.2013,-0.0350,0.2625,stationary
41251,-0.0368,0.0332,0.9936,0.1925,0.0700,0.2450,stationary
41351,-0.0350,0.0334,0.9941,0.2013,0.0875,0.2887,stationary
41451,-0.0361,0.0342,0.9935,0.1575,0.0175,0.2013,stationary
41551,-0.0345,0.0339,0.9943,0.1050,0.0437,0.2625,stationary
41651,-0.0351,0.0335,0.9936,0.2013,0.0700,0.2188,stationary
41751,-0.0342,0.0337,0.9948,0.0962,0.0787,0.2625,stationary
41851,-0.0349,0.0337,0.9936,0.1138,0.0175,0.2450,stationary
41951,-0.0344,0.0351,0.9933,0.2188,0.0437,0.2713,stationary
42051,-0.0356,0.0349,0.9943,0.2188,0.0962,0.1925,stationary
42151,-0.0351,0.0331,0.9931,0.0613,0.0350,0.1838,stationary
42251,-0.0357,0.0345,0.9933,0.1838,0.0962,0.2887,stationary
42351,-0.0357,0.0349,0.9936,0.2537,0.0437,0.2013,stationary
42451,-0.0356,0.0347,0.9944,0.2188,0.0700,0.2362,stationary
42551,-0.0359,0.0336,0.9925,0.1575,0.0088,0.2537,stationary
42651,-0.0356,0.0350,0.9962,0.2188,0.0437,0.2450,stationary
42751,-0.0352,0.0346,0.9945,0.2013,0.1138,0.2625,stationary
42851,-0.0345,0.0354,0.9931,0.1400,0.0350,0.2100,stationary
42951,-0.0351,0.0329,0.9931,0.1663,0.0787,0.2362,stationary
43051,-0.0362,0.0336,0.9933,0.1575,0.0525,0.3063,stationary
43151,-0.0359,0.0346,0.9921,0.2188,-0.0350,0.2537,stationary
43251,-0.0346,0.0341,0.9941,0.1838,-0.0262,0.2188,stationary
43351,-0.0349,0.0340,0.9931,0.1838,0.0262,0.2887,stationary
43451,-0.0362,0.0345,0.9933,0.2100,0.0262,0.2362,stationary
